title,twcount,href
Obama thanks Congress for OK to arm Syrians,20,http://theplazz.com/2014/09/2705485/
Poroshenko: ‘One can’t win a war with blankets’,12,http://theplazz.com/2014/09/2705093/
Is arming Syrian rebels a good plan?,24,http://theplazz.com/2014/09/2705586/
Scotland awaits results as epic turnout hits polls,51,http://theplazz.com/2014/09/2706754/
AOL shares go vertical amid Yahoo merger talk,3,http://theplazz.com/2014/09/2706729/
End of an era: Oracle’s CEO Ellison steps down,15,http://theplazz.com/2014/09/2707247/
Jeter’s off-field talent shines in Gatorade ad,11,http://theplazz.com/2014/09/2705977/
"At CAP, Democrats push #Progress4Women",7,http://theplazz.com/2014/09/2706820/
"NBC: Christie, Bridgegate investigation still going",9,http://theplazz.com/2014/09/2708362/
Supreme Court removes Taylor from Kan. ballot,13,http://theplazz.com/2014/09/2707849/
Early results point toward ‘No’ in #Indyref,48,http://theplazz.com/2014/09/2708483/
110%! CNN math fail in Scot independence poll,6,http://theplazz.com/2014/09/2708116/
"Glasgow votes ‘Yes,’ but ‘No’ leads referendum",78,http://theplazz.com/2014/09/2709323/
Does NFL now stand for National Felons League?,21,http://theplazz.com/2014/09/2706821/
Frenzy delays Alibaba’s $21.8B NYSE debut,12,http://theplazz.com/2014/09/2706819/
Worldwide lines form as iPhone 6 unleashed,44,http://theplazz.com/2014/09/2710559/
Richest man in China: Who is Jack Ma?,3,http://theplazz.com/2014/09/2711119/
Scots’ Yes-man Salmond resigns as first minister,15,http://theplazz.com/2014/09/2711530/
Alibaba trading debut may be biggest US IPO,17,http://theplazz.com/2014/09/2711751/
"It’s Intl. Talk Like a Pirate Day (no, really!)",8,http://theplazz.com/2014/09/2712027/
Wis. gov candidate fires ‘expert’ for plagiarism,7,http://theplazz.com/2014/09/2712201/
"Goodell announces NFL policy changes, training",60,http://theplazz.com/2014/09/2712415/
"Obama, stars say ‘It’s on us’ to stop sexual assault",14,http://theplazz.com/2014/09/2712144/
"JLo, Iggy show off their rumps in ‘Booty’ video",5,http://theplazz.com/2014/09/2713318/
Islamic militants release 49 Turkish hostages,8,http://theplazz.com/2014/09/2714255/
Glasgow riots overblown by some Twitter users,8,http://theplazz.com/2014/09/2714243/
WH fence jumper draws criticism of security,16,http://theplazz.com/2014/09/2714310/
Pope names moderate as Chicago archbishop,3,http://theplazz.com/2014/09/2714925/
Activists prepare for People’s Climate March,13,http://theplazz.com/2014/09/2714963/
‘Fashion Police’ honors the fabulous Joan Rivers,3,http://theplazz.com/2014/09/2714338/
NYT calls Rhimes an ‘angry black woman’,5,http://theplazz.com/2014/09/2714203/
ESPN: Harbaugh wanted Rice dropped in Feb.,19,http://theplazz.com/2014/09/2714254/
"As Ebola crisis grows, Obama’s plan criticized",5,http://theplazz.com/2014/09/2714267/
"Despite FSU suspension, Winston came to play",12,http://theplazz.com/2014/09/2714757/
"Celebs tip hat to actress Polly Bergen, dead at 84",9,http://theplazz.com/2014/09/2716285/
Weekend@ThePlazz: Random Brilliance,76,http://theplazz.com/2014/09/2693117/
"Turks, Kurds clash as refugees flood border",6,http://theplazz.com/2014/09/2717091/
"People’s Climate March storms NYC, global cities",47,http://theplazz.com/2014/09/2717389/
Kan. Gov. candidate not focus of strip joint raid,6,http://theplazz.com/2014/09/2716284/
"UN, tweeps honor 30th Intl. Day of Peace",5,http://theplazz.com/2014/09/2717438/
‘Girl on fire’ gets naked in quest for better world,3,http://theplazz.com/2014/09/2718334/
Leonard Cohen turns 80: ‘Let me catch my breath’,3,http://theplazz.com/2014/09/2717962/
Afghan candidates agree to share powers,8,http://theplazz.com/2014/09/2717569/
Seattle beats Denver in Super Bowl redux,16,http://theplazz.com/2014/09/2718835/
CBS’ ‘Madam Secretary’ premieres Sunday,8,http://theplazz.com/2014/09/2719135/
Does anyone care that Hillary wrote to Alinsky?,14,http://theplazz.com/2014/09/2719244/
‘This is Where I Leave You’ actors get kudos,3,http://theplazz.com/2014/09/2719590/
‘Stern Show’ caller Eric ‘The Actor’ dies at 39,8,http://theplazz.com/2014/09/2719023/
Inouye behind ‘chubby’ remark to Sen. Gillibrand,6,http://theplazz.com/2014/09/2720193/
Secret Service reviews WH access after gaffe,25,http://theplazz.com/2014/09/2719602/
Apple breaks record with 10M iPhones sold,18,http://theplazz.com/2014/09/2721005/
Climate activists ‘Flood Wall Street’ in protest,17,http://theplazz.com/2014/09/2721110/
ISIL taunts US with war as recruitment strategy,13,http://theplazz.com/2014/09/2719787/
Bisciotti denies points in ESPN’s Ray Rice report,7,http://theplazz.com/2014/09/2721670/
WSJ blasted for climate-change questioning,6,http://theplazz.com/2014/09/2719026/
Will Apple sunset Dre’s Beats Music brand?,3,http://theplazz.com/2014/09/2722059/
"Reporter quits on air, confesses drug club",8,http://theplazz.com/2014/09/2721627/
Massage therapist’s 3rd ta-ta is a trick,8,http://theplazz.com/2014/09/2722449/
Treasury unveils new rules to curb inversions,7,http://theplazz.com/2014/09/2722437/
"US, partners launch airstrikes in Syria",60,http://theplazz.com/2014/09/2723237/
MNF: Bears win 27-19 after early Jets flaws,14,http://theplazz.com/2014/09/2722964/
UN General Assembly gets underway in NYC,10,http://theplazz.com/2014/09/2721615/
Watson invites men to work for gender equality,19,http://theplazz.com/2014/09/2723795/
‘Gotham’ pilot an intro to villainous dark side,10,http://theplazz.com/2014/09/2723810/
Apple’s new operating system fails to deliver,7,http://theplazz.com/2014/09/2722655/
US awakens to news of airstrikes in Syria,22,http://theplazz.com/2014/09/2724488/
Obama: ‘This is not America’s fight alone’,34,http://theplazz.com/2014/09/2724536/
Healthcare message falls flat for UK’s Miliband,9,http://theplazz.com/2014/09/2725235/
Scott Brown campaign ad features ISIS threat,5,http://theplazz.com/2014/09/2724723/
"Climate summit: Celeb, POTUS push for change",34,http://theplazz.com/2014/09/2726107/
"Kris, Bruce Jenner end separation with divorce",4,http://theplazz.com/2014/09/2723797/
"Farrell, Vaughn to star in ‘True Detective’ season 2",21,http://theplazz.com/2014/09/2726732/
Khorasan terror group attacked in airstrikes,10,http://theplazz.com/2014/09/2726524/
Israel shoots down Syrian jet after incursion,5,http://theplazz.com/2014/09/2727043/
Former Sen. Jim Webb considers 2016 run,4,http://theplazz.com/2014/09/2726449/
"Syrian govt, US congress largely approve of strikes",18,http://theplazz.com/2014/09/2726928/
Critics scald Obama for styrofoam salute,32,http://theplazz.com/2014/09/2727443/
Scholar Ilham Tohti gets life sentence in China,5,http://theplazz.com/2014/09/2728372/
Users say iPhone 6 Plus will bend in pants pocket,19,http://theplazz.com/2014/09/2728288/
India celebrates Mars Orbiter Mission success,9,http://theplazz.com/2014/09/2728648/
Sundown ushers in the Jewish New Year,66,http://theplazz.com/2014/09/2727084/
Anger over WH influence on press pool reports,9,http://theplazz.com/2014/09/2729227/
Threat to release nudes of Watson a hoax,5,http://theplazz.com/2014/09/2729276/
UNGA: Obama’s rally for international support,57,http://theplazz.com/2014/09/2729210/
Critics turn eyes toward NFL tax-exempt status,6,http://theplazz.com/2014/09/2727671/
"Amtrak Residency starts, but rail funding waits",5,http://theplazz.com/2014/09/2730330/
"Elite meet at #CGI2014, while journos escorted",21,http://theplazz.com/2014/09/2731124/
Sorrentinos’ tax fraud a sticky ‘situation’,4,http://theplazz.com/2014/09/2731314/
Did airstrikes on ISIL kill Khorasan leader?,10,http://theplazz.com/2014/09/2731539/
Apple pulls iOS 8 update after users lose service,25,http://theplazz.com/2014/09/2731763/
Yankees: No play-offs or long goodbye for Jeter,13,http://theplazz.com/2014/09/2732131/
Cameron calls for UK to join airstrikes,7,http://theplazz.com/2014/09/2730736/
Simmons suspended for calling Goodell a liar,28,http://theplazz.com/2014/09/2732643/
Grand jury won’t indict cops in Wal-Mart killing,6,http://theplazz.com/2014/09/2732177/
Disappearing ESPN page sparks questions,7,http://theplazz.com/2014/09/2733025/
Is a Romney 2016 bid contingent on Jeb Bush?,15,http://theplazz.com/2014/09/2733260/
"SC state trooper fired, arrested for shooting",15,http://theplazz.com/2014/09/2733287/
De Blasio implicated in groundhog’s death,12,http://theplazz.com/2014/09/2733967/
Autumnal Equinox brings signs of fall,10,http://theplazz.com/2014/09/2730822/
Eric Holder to resign as attorney general,42,http://theplazz.com/2014/09/2734549/
US targets oil refineries as Saudis eye Assad,19,http://theplazz.com/2014/09/2732314/
"UNGA: Rouhani slams ISIL, Obama talks Ebola",21,http://theplazz.com/2014/09/2734899/
Poroshenko unveils ‘strategy 2020′ to join EU,6,http://theplazz.com/2014/09/2734736/
Users fleeing Facebook fracas fuel Ello explosion,33,http://theplazz.com/2014/09/2735607/
Female UAE pilot called ‘boobs on the ground’,9,http://theplazz.com/2014/09/2735207/
Holder lets tears flow for resignation presser,34,http://theplazz.com/2014/09/2736142/
Holder’s successor likely to face rough vote,11,http://theplazz.com/2014/09/2736562/
Yankee Jeter plays final game at Bronx stadium,68,http://theplazz.com/2014/09/2736785/
Is Apple lying about iPhone 6 Plus bendgate?,10,http://theplazz.com/2014/09/2736627/
NFL security chief denies receiving Rice video,8,http://theplazz.com/2014/09/2737213/
Duck Dynasty star talks faith at Values Summit,3,http://theplazz.com/2014/09/2742468/
The ‘Washington Team’ stomped by the Giants,20,http://theplazz.com/2014/09/2737155/
World’s best golfers tee off at Ryder Cup,10,http://theplazz.com/2014/09/2738299/
New ‘Scandal’ season brings Pope back to DC,9,http://theplazz.com/2014/09/2736877/
PIMCO founder Bill Gross leaves for Janus,14,http://theplazz.com/2014/09/2738767/
Police believe beheading suspect is Muslim,18,http://theplazz.com/2014/09/2740492/
Tea Party headlines Values Voter Summit,7,http://theplazz.com/2014/09/2739353/
UK Parliament agrees to join war against ISIS,14,http://theplazz.com/2014/09/2738334/
Investor urges Yahoo to consider AOL merger,9,http://theplazz.com/2014/09/2739922/
Does North Korea leader Kim Jong Un have gout?,5,http://theplazz.com/2014/09/2739172/
Palin doesn’t know the address of White House,11,http://theplazz.com/2014/09/2741047/
Weekend@ThePlazz: Random Brilliance,59,http://theplazz.com/2014/09/2719598/
Clintons welcome baby Charlotte to the family,38,http://theplazz.com/2014/09/2742587/
Drought ends: Kan. City Royals win playoff spot,8,http://theplazz.com/2014/09/2742565/
Journalism conference looks to the digital future,6,http://theplazz.com/2014/09/2741593/
Critics laud NYFF debut of Fincher’s ‘Gone Girl’,20,http://theplazz.com/2014/09/2741711/
Former US Rep. James Traficant dies at 73,7,http://theplazz.com/2014/09/2743466/
"Clooney, Alamuddin tie the knot in Venice",26,http://theplazz.com/2014/09/2743397/
"UNGA: India’s Modi talks terrorism, yoga",6,http://theplazz.com/2014/09/2744419/
Global Citizen Festival aims to tackle poverty,14,http://theplazz.com/2014/09/2744654/
Ernst claims 6-point lead in new Iowa poll,6,http://theplazz.com/2014/09/2744626/
Lit blogger Ed Champion kicked off Twitter,5,http://theplazz.com/2014/09/2744412/
Values Voter straw poll highlights GOP divide,6,http://theplazz.com/2014/09/2744421/
Europe beats US to retain Ryder Cup,21,http://theplazz.com/2014/09/2743354/
Ferguson police officer injured in shooting,7,http://theplazz.com/2014/09/2744995/
Cast changes felt in ‘SNL’ season premiere,14,http://theplazz.com/2014/09/2745349/
Hong Kong police use tear gas on protesters,23,http://theplazz.com/2014/09/2742983/
"In final at-bat, Jeter hits RBI for Yankees",19,http://theplazz.com/2014/09/2745523/
Obama: US intelligence underestimated ISIL,27,http://theplazz.com/2014/09/2745914/
Nats end season on victorious no-no note,8,http://theplazz.com/2014/09/2746901/
"Braley, Ernst face off tense in 1st Iowa debate",10,http://theplazz.com/2014/09/2747022/
Griffins visit Springfield in season premiere,12,http://theplazz.com/2014/09/2747380/
Beijing blocks Instagram as HK protests grow,19,http://theplazz.com/2014/09/2747762/
"Fundraising emails get quirky, desperate",21,http://theplazz.com/2014/09/2747780/
America Rising PAC edits opposition on Wikipedia,5,http://theplazz.com/2014/09/2747781/
Scandal mars Cameron’s party conference,3,http://theplazz.com/2014/09/2745929/
Pour another cup for National Coffee Day,9,http://theplazz.com/2014/09/2749168/
"USGA: Bibi warns of Iran, refutes ‘lies’ about Gaza",8,http://theplazz.com/2014/09/2748459/
India’s Prime Minister Modi takes US by storm,12,http://theplazz.com/2014/09/2749040/
U-M coach criticized for playing injured QB,7,http://theplazz.com/2014/09/2749637/
Hong Kong protests: The ‘Umbrella Revolution’,15,http://theplazz.com/2014/09/2750061/
Is ‘Girls’ Dunham a Greedy Gretchen?,12,http://theplazz.com/2014/09/2749465/
WH fence jumper almost reached Obama’s rooms,47,http://theplazz.com/2014/09/2750288/
MNF: Chiefs’ domination can’t avert name game,25,http://theplazz.com/2014/09/2751224/
Ebay announces PayPal will go solo in 2015,5,http://theplazz.com/2014/09/2751543/
Times interview puts Romney in spotlight,9,http://theplazz.com/2014/09/2751865/
Secret Service chief tight-lipped in House panel,36,http://theplazz.com/2014/09/2752411/
Microsoft woos back users with Windows 10,18,http://theplazz.com/2014/09/2753200/
Off-duty Secret Service agent tackled intruder,23,http://theplazz.com/2014/09/2753420/
Are news outlets giving solid reports on ISIS?,4,http://theplazz.com/2014/09/2753561/
Muslim player penalized while praying on field,7,http://theplazz.com/2014/09/2753866/
Hong Kong protests continue before holiday,18,http://theplazz.com/2014/09/2753727/
CDC diagnoses 1st US Ebola case in Dallas,52,http://theplazz.com/2014/09/2754572/
Afghan president OKs US troop commitment,8,http://theplazz.com/2014/09/2753781/
"Ex-con with gun, Obama shared elevator at CDC",24,http://theplazz.com/2014/09/2754712/
Michael Phelps hit with 2nd DUI arrest,9,http://theplazz.com/2014/09/2754322/
WH: Drone standards don’t apply to ISIL strikes,12,http://theplazz.com/2014/09/2755568/
Royals nab AL Wild Card slot in 12 innings,38,http://theplazz.com/2014/10/2755567/
Is Liam Neeson no longer ‘Tak3n’ seriously?,11,http://theplazz.com/2014/10/2756133/
Calif. becomes 1st state to ban plastic bags,3,http://theplazz.com/2014/10/2753103/
Cameron pledges tax cuts at party conference,11,http://theplazz.com/2014/10/2756636/
"October brings frights, causes and pumpkins",18,http://theplazz.com/2014/10/2754379/
NYT to cut 100 jobs and close NYT Opinion app,9,http://theplazz.com/2014/10/2757158/
Hospital had sent Ebola victim home with meds,27,http://theplazz.com/2014/10/2757371/
"Bibi, Obama share post-UNGA thanks, praise",8,http://theplazz.com/2014/10/2758034/
Was cartoonist’s WH intruder joke racist?,7,http://theplazz.com/2014/10/2758592/
World lost half its wildlife during last 40 years,5,http://theplazz.com/2014/10/2757873/
Secret Service director resigns after breaches,51,http://theplazz.com/2014/10/2758737/
90 years of peanut jokes hasn’t stopped Jimmy,10,http://theplazz.com/2014/10/2757111/
Michael Dunn found guilty in teen’s murder,3,http://theplazz.com/2014/10/2759281/
Orman leads Roberts in Kansas Senate race,5,http://theplazz.com/2014/10/2758441/
Seeing pink? It’s Breast Cancer Awareness time,14,http://theplazz.com/2014/10/2759369/
Parties mark dueling 1-year anniversaries,7,http://theplazz.com/2014/10/2758105/
Ebola panic fuels boom in hazmat suit stocks,17,http://theplazz.com/2014/10/2759628/
Student’s bragging gets La. teachers in hot water,3,http://theplazz.com/2014/10/2760721/
Giants school Pirates 8-0 for NL Wild Card,18,http://theplazz.com/2014/10/2759767/
Protesters demand resignation of HK leader,18,http://theplazz.com/2014/10/2761401/
Netflix signs four-movie deal with Adam Sandler,8,http://theplazz.com/2014/10/2761341/
Buffet snags 78 auto dealerships in deal,3,http://theplazz.com/2014/10/2761589/
Texas casts ‘wide net’ for Ebola patient contacts,36,http://theplazz.com/2014/10/2761607/
Draghi gives little detail of asset purchase plan,7,http://theplazz.com/2014/10/2761576/
Panetta: Obama’s rapid Iraq exit enabeled ISIL,8,http://theplazz.com/2014/10/2762886/
Obama talks dollars and sense at Northwestern,23,http://theplazz.com/2014/10/2763230/
iPad hacker shares what he learned in prison,4,http://theplazz.com/2014/10/2763377/
Bernanke can’t refinance his own home loan,8,http://theplazz.com/2014/10/2763992/
Orioles beat Tigers in wild card playoff game,12,http://theplazz.com/2014/10/2763922/
JPMorgan hack: More than 76M compromised,5,http://theplazz.com/2014/10/2764844/
NBC News cameraman tests positive for Ebola,12,http://theplazz.com/2014/10/2765031/
Voicemail: Aide tried to trade senator for a job,4,http://theplazz.com/2014/10/2765119/
Is Kim Jong Un still leading North Korea?,5,http://theplazz.com/2014/10/2765390/
Royals best Angels in Game 1 extra inning,5,http://theplazz.com/2014/10/2765614/
Fitz-Olivia friendship in new ‘Scandal’ episode,5,http://theplazz.com/2014/10/2765067/
September jobs report stronger than expected,29,http://theplazz.com/2014/10/2766172/
Sen. Graham expresses interest in presidency,5,http://theplazz.com/2014/10/2766781/
CNN to pull news debate program ‘Crossfire’,7,http://theplazz.com/2014/10/2767770/
US Ebola case spurs world travel questions,15,http://theplazz.com/2014/10/2767971/
Officials: US ‘prepared to deal’ with Ebola crisis,16,http://theplazz.com/2014/10/2768286/
ISIS claims death of British captive Henning,25,http://theplazz.com/2014/10/2768795/
"In new book, Dunham reveals college date rape",8,http://theplazz.com/2014/10/2769243/
"Forgiveness, reflection sought on Yom Kippur",38,http://theplazz.com/2014/10/2766188/
Weekend@ThePlazz: Random Brilliance,72,http://theplazz.com/2014/10/2748287/
"Muslims celebrate, pray on Eid al-Adha holiday",17,http://theplazz.com/2014/10/2766039/
Is Ebola becoming a political issue for the US?,24,http://theplazz.com/2014/10/2770247/
Alabama’s Drake suffers apparent major injury,6,http://theplazz.com/2014/10/2771616/
Biden offers Erdogan apology for ISIL remark,7,http://theplazz.com/2014/10/2771850/
Naomi Wolf’s take on ISIL videos creates stir,10,http://theplazz.com/2014/10/2771422/
NLDS Game 2: Giants win in 18 innings,44,http://theplazz.com/2014/10/2772245/
Hong Kong protesters remain defiant,11,http://theplazz.com/2014/10/2771871/
‘Real Time’ panel has heated debate on Islam,22,http://theplazz.com/2014/10/2772859/
Silverman returns to ‘SNL’ years after firing,11,http://theplazz.com/2014/10/2772729/
‘Gone Girl’ a weekend box office success,32,http://theplazz.com/2014/10/2773148/
Chelsea defeats Arsenal 2-0 in Premier League,6,http://theplazz.com/2014/10/2773565/
Orioles sweep Tigers in 3-game ALDS,10,http://theplazz.com/2014/10/2774944/
Rousseff to face Neves in Brazil runoff election,5,http://theplazz.com/2014/10/2775017/
"After Monday debacle, Pats rout Bengals 34-17",17,http://theplazz.com/2014/10/2775169/
NYT’s Carr sees Wapo returning to glory days,9,http://theplazz.com/2014/10/2775536/
Turkey deploys tanks as ISIL nears border,20,http://theplazz.com/2014/10/2773449/
Mixed reports for Jeb’s 2016 Bush dynasty run,11,http://theplazz.com/2014/10/2775553/
HP splits PC business from corporate services,9,http://theplazz.com/2014/10/2776057/
"Sierra Leone, US struggle to treat Ebola patients",21,http://theplazz.com/2014/10/2776126/
SCOTUS denies same-sex marriage appeals,47,http://theplazz.com/2014/10/2776700/
"Lynch, Showtime to bring ‘Twin Peaks’ back",22,http://theplazz.com/2014/10/2777083/
"Gardner, Udall debate hot topics in Colorado",8,http://theplazz.com/2014/10/2777802/
Nobel Prize season begins with science,12,http://theplazz.com/2014/10/2776976/
Jumpin’ Joe apologizes again for ME remarks,16,http://theplazz.com/2014/10/2778317/
Cruz: SCOTUS inaction ‘tragic and indefensible’,14,http://theplazz.com/2014/10/2778836/
Mitt Romney still vows ‘I am not running’ in 2016,11,http://theplazz.com/2014/10/2778582/
‘Madman of rock and roll’ Revere dies at 76,4,http://theplazz.com/2014/10/2774451/
Dinesh D’Souza trolls with ‘Obola’ meme,5,http://theplazz.com/2014/10/2778645/
Nats keep playoff hopes alive with 4-1 win,18,http://theplazz.com/2014/10/2779139/
Men’s Health tweet gives ladies the foam finger,6,http://theplazz.com/2014/10/2778907/
Kurds in Turkey protest Erdogan’s inaction,28,http://theplazz.com/2014/10/2781164/
Panetta continues to dish criticism of Obama,13,http://theplazz.com/2014/10/2780781/
SodaStream shares drop on news of weak 3rd Q,4,http://theplazz.com/2014/10/2780688/
"IMF lowers world growth outlook for 2014, 2015",9,http://theplazz.com/2014/10/2781139/
Russia celebrates Putin’s ‘Herculean’ 62 bday,8,http://theplazz.com/2014/10/2781175/
"Actress, Tony winner Marian Seldes dies at 86",13,http://theplazz.com/2014/10/2782137/
JLaw calls nude photo leak a ‘sex crime’,6,http://theplazz.com/2014/10/2781531/
2 more states nix gay marriage ban,13,http://theplazz.com/2014/10/2783213/
Fed banker: Don’t hike 2015 interest rates,6,http://theplazz.com/2014/10/2783095/
"Anna Politkovskaya, slain journo, remembered",3,http://theplazz.com/2014/10/2783251/
"Cardinals connect with Kershaw, head to NLCS",18,http://theplazz.com/2014/10/2783856/
Debates galore offer Tuesday night fights,16,http://theplazz.com/2014/10/2783853/
Stephen Collins in 7th hell over molester past,9,http://theplazz.com/2014/10/2783859/
Giants dash Nats’ playoff hopes in Game 4,32,http://theplazz.com/2014/10/2784308/
Fans blame Nats’ manager for playoff loss,7,http://theplazz.com/2014/10/2785253/
‘The Flash’ catches fans’ eyes with rock-hard abs,4,http://theplazz.com/2014/10/2784825/
Twitter sues US gov over surveillance laws,4,http://theplazz.com/2014/10/2782754/
Fox News turns 18 with increased viewership,6,http://theplazz.com/2014/10/2784812/
SCOTUS justice blocks Idaho gay marriage,11,http://theplazz.com/2014/10/2786057/
Liberian man treated in Texas dies from Ebola,18,http://theplazz.com/2014/10/2786323/
"Dust off the hazmat suit, Halloween’s almost here",17,http://theplazz.com/2014/10/2786026/
Jimmy Carter on IS: Obama ‘waited too long’,19,http://theplazz.com/2014/10/2786708/
Orman puts pressure on Roberts in Kansas race,24,http://theplazz.com/2014/10/2787276/
DOW recovers after Fed minutes released,11,http://theplazz.com/2014/10/2787401/
Five US airports to begin screening for Ebola,18,http://theplazz.com/2014/10/2787622/
Possible 2nd Texas Ebola case fuels fears,19,http://theplazz.com/2014/10/2788076/
NBC wooed Jon Stewart for ‘Meet the Press’,12,http://theplazz.com/2014/10/2788364/
"Feig, Dippold bring ‘Heat’ to ‘Ghostbusters’ reboot",11,http://theplazz.com/2014/10/2788662/
Senate battlegrounds: 3-way SD race heats up,10,http://theplazz.com/2014/10/2788330/
WaPo: WH covered up Cartagena hooker links,20,http://theplazz.com/2014/10/2789632/
SCOTUS upholds new NC voting restrictions,4,http://theplazz.com/2014/10/2789068/
"Calling Kim Jong Un, are you out there?",17,http://theplazz.com/2014/10/2789906/
Fans freak over start of ‘American Horror Story’,12,http://theplazz.com/2014/10/2789874/
"Rep. Cotton says ISIL, drug cartels collaborate",11,http://theplazz.com/2014/10/2790230/
Icahn urges Apple to increase stock value,12,http://theplazz.com/2014/10/2790202/
Rare blood moon eclipse awes spectators,5,http://theplazz.com/2014/10/2789896/
Modiano of France wins Nobel Prize in Literature,6,http://theplazz.com/2014/10/2790527/
UN chief calls for larger response to Ebola fight,15,http://theplazz.com/2014/10/2790877/
Middle East mess: ISIL getting everyone’s goat,21,http://theplazz.com/2014/10/2791189/
"Market looks bearish on Fed notes, Draghi",18,http://theplazz.com/2014/10/2791748/
HK government scraps talks with protesters,7,http://theplazz.com/2014/10/2790499/
Amazon to open its first brick-and-mortar store,10,http://theplazz.com/2014/10/2792185/
Police release details in Palin family brawl,7,http://theplazz.com/2014/10/2792702/
"To: Edward Quince, Subject: Cover blown",5,http://theplazz.com/2014/10/2792524/
Did Grimes vote for Obama? She won’t say,16,http://theplazz.com/2014/10/2792691/
"Bomb, Ebola: Words you don’t shout on a plane",12,http://theplazz.com/2014/10/2793150/
"Comedienne Jan Hooks of ‘SNL,’ ‘Pee Wee’ dies",31,http://theplazz.com/2014/10/2793213/
Tweeps aren’t laughing at Nate Silver’s jokes,7,http://theplazz.com/2014/10/2793695/
Nevada marks its first legal same-sex marriage,3,http://theplazz.com/2014/10/2793819/
Protests sparked in St. Louis after cop kills teen,10,http://theplazz.com/2014/10/2791636/
Paltrow gushes over Obama at DNC event,16,http://theplazz.com/2014/10/2794169/
"Courts block voter ID laws for Texas, Wis.",6,http://theplazz.com/2014/10/2793941/
Turkey leverages Syria agenda with Kobane aid,17,http://theplazz.com/2014/10/2795136/
Nobel Peace Prize goes to child rights activists,72,http://theplazz.com/2014/10/2795007/
Nadella’s ‘good karma’ comment draws ire,16,http://theplazz.com/2014/10/2795092/
UKIP gains first elected MP with Clacton win,9,http://theplazz.com/2014/10/2794176/
Put down the mimosa: Brunch is over!,13,http://theplazz.com/2014/10/2795846/
Bynes blames microchip for sex abuse claims,9,http://theplazz.com/2014/10/2796353/
Ore. gov’s fiancee sorry for marriage fraud,3,http://theplazz.com/2014/10/2797259/
Tweeps fault Wendy Davis’ wheelchair ad,20,http://theplazz.com/2014/10/2797588/
"Courts clear equal marriage in NC, Idaho",8,http://theplazz.com/2014/10/2797973/
Did DeMaio masturbate in front of an aide?,5,http://theplazz.com/2014/10/2797943/
Oops! Michelle Obama mangles Braley’s name,8,http://theplazz.com/2014/10/2798196/
Weekend@ThePlazz: Random Brilliance,77,http://theplazz.com/2014/10/2775951/
‘Citizenfour’ doc gets rave reviews at NYFF,7,http://theplazz.com/2014/10/2799064/
World celebrates Int’l Day of the Girl Child,5,http://theplazz.com/2014/10/2799160/
"At JFK airport, Ebola screenings begin",8,http://theplazz.com/2014/10/2797371/
NYT: FSU football hindered investigations,6,http://theplazz.com/2014/10/2799084/
New York Comic Con draws biggest crowd yet,8,http://theplazz.com/2014/10/2799771/
It sucks … blood: Critics split on ‘Dracula Untold’,7,http://theplazz.com/2014/10/2799962/
Free to be you: Nation honors Coming Out Day,17,http://theplazz.com/2014/10/2799761/
"As undecided numbers drop, Iowa race tightens",16,http://theplazz.com/2014/10/2800697/
Ferguson in focus on ‘Weekend of Resistance’,9,http://theplazz.com/2014/10/2799095/
Mississippi State crushes Auburn 38-23 for win,6,http://theplazz.com/2014/10/2801685/
Bill Hader hosts ‘SNL’ with tribute to Hooks,7,http://theplazz.com/2014/10/2801691/
Nurse in Texas tests positive for Ebola,27,http://theplazz.com/2014/10/2801852/
Debate over Gamergate hate group status,25,http://theplazz.com/2014/10/2801253/
US pledges millions to Gaza at Cairo summit,7,http://theplazz.com/2014/10/2801699/
Fans eager for the return of ‘Walking Dead’,12,http://theplazz.com/2014/10/2802213/
Are you ready for too much football?,10,http://theplazz.com/2014/10/2802681/
Alaska 30th state to get marriage equality,7,http://theplazz.com/2014/10/2803562/
"Happy Thanksgiving, eh? Canada tucks into feast",14,http://theplazz.com/2014/10/2802378/
Tweeps scorn Snyder’s Arizona PR stunt,5,http://theplazz.com/2014/10/2803816/
Giants lose Cruz to injury as Eagles win 27-0,19,http://theplazz.com/2014/10/2803797/
Obama plays 200th round of golf as POTUS,9,http://theplazz.com/2014/10/2803810/
Controversy continues over Columbus Day,32,http://theplazz.com/2014/10/2804071/
Tirole wins Nobel Prize in Economic Sciences,14,http://theplazz.com/2014/10/2804751/
Turkey denies reports of US air base agreement,13,http://theplazz.com/2014/10/2804498/
Comedian’s explicit rant on ISIL draws support,4,http://theplazz.com/2014/10/2805278/
"Ebola causes outbreak of blame, politics",32,http://theplazz.com/2014/10/2804439/
This fall everything’s coming up pumpkins,25,http://theplazz.com/2014/10/2805140/
Davis camp defends disputed wheelchair ad,9,http://theplazz.com/2014/10/2805916/
Vatican signals more tolerant tone on gays,12,http://theplazz.com/2014/10/2805535/
Obamacare blasted as enrollment approaches,8,http://theplazz.com/2014/10/2806245/
Chris Brown floats Ebola conspiracy theory,7,http://theplazz.com/2014/10/2806529/
"Ark. Senate: Cotton, Pryor meet in 1st debate",8,http://theplazz.com/2014/10/2806457/
Dow’s 5th straight day of triple-digit moves,10,http://theplazz.com/2014/10/2806619/
Reports: Kim Jong Un emerges from seclusion,12,http://theplazz.com/2014/10/2807111/
"Grimes, McConnell face off in Kentucky debate",40,http://theplazz.com/2014/10/2807750/
